timenumber,time,speakerturn,speaker,originaltext,cleantext,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
939,30:00:00,938,WALLACE,AMY KONY BARRETT AND SAY THE,AMY KONY BARRETT AND SAY THE,6,93.26,95.2,1,25.77,6,16.67,50,33.33,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,30:03:00,940,WALLACE,CONSTITUTION IS CLEAR ABOUT YOUR,CONSTITUTION IS CLEAR ABOUT YOUR,5,8.69,99,1,25.77,5,20,80,60,20,20,0,0,20,0,0,0,0,20,20,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,30:05:00,942,WALLACE,OBLIGATION AND THE SENATE TO,OBLIGATION AND THE SENATE TO,5,99,50,1,25.77,5,20,80,60,0,0,0,0,0,0,0,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,30:09:00,944,WALLACE,CONSIDER A NOMINEE TO THE COURT.,CONSIDER A NOMINEE TO THE COURT.,6,99,50,23.51,25.77,6,33.33,66.67,50,0,0,0,0,0,0,0,0,33.33,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0
947,30:10:00,946,WALLACE,VICE PRESIDENT JOE BIDEN YOU SAY,VICE PRESIDENT JOE BIDEN YOU SAY,6,62.04,99,1,25.77,6,16.67,50,16.67,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,30:11:00,948,WALLACE,THIS IS AN EFFORT BY THE,THIS IS AN EFFORT BY THE,6,99,50,1,25.77,6,0,100,83.33,16.67,0,0,0,0,0,0,16.67,33.33,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,30:14:00,950,WALLACE,PRESIDENT AND REPUBLICANS TO JAM,PRESIDENT AND REPUBLICANS TO JAM,5,93.26,50,1,25.77,5,40,60,40,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,30:17:00,952,WALLACE,THROUGH AN APPOINTMENT AND WHAT,THROUGH AN APPOINTMENT AND WHAT,5,93.26,50,1,25.77,5,40,80,80,20,0,0,0,0,0,0,20,20,20,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,30:19:00,954,WALLACE,YOU CALL AN ABUSE OF POWER.,YOU CALL AN ABUSE OF POWER.,6,99,99,1,1,6,0,100,50,16.67,16.67,0,0,16.67,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0
957,30:20:00,956,WALLACE,MY FIRST QUESTION TO BOTH OF,MY FIRST QUESTION TO BOTH OF,6,99,50,99,25.77,6,16.67,100,50,16.67,16.67,16.67,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,16.67,0,0,0,0,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,33.33,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,30:23:00,958,WALLACE,"YOU, WHY ARE YOU RIGHT IN THE","YOU, WHY ARE YOU RIGHT IN THE",7,29.3,99,89.63,25.77,7,0,100,85.71,28.57,28.57,0,0,28.57,0,0,0,14.29,14.29,14.29,14.29,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,28.57,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,28.57,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0
961,30:25:00,960,WALLACE,ARGUMENT YOU MAKE AND YOUR,ARGUMENT YOU MAKE AND YOUR,5,1,99,1,1,5,20,100,60,40,40,0,0,40,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,20,0,20,0,20,0,60,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,30:26:00,962,WALLACE,"OPPONENT WRONG, AND WHERE DO YOU","OPPONENT WRONG, AND WHERE DO YOU",6,1,99,23.51,1,6,16.67,83.33,66.67,16.67,16.67,0,0,16.67,0,0,0,0,0,16.67,16.67,16.67,0,16.67,16.67,0,16.67,0,0,16.67,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0
965,30:32:00,964,WALLACE,THINK A JUSTICE BARRETT WOULD,THINK A JUSTICE BARRETT WOULD,5,93.26,50,1,25.77,5,40,80,40,0,0,0,0,0,0,0,0,20,0,20,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,30:33:00,966,WALLACE,TAKE THE COURT.,TAKE THE COURT.,3,99,50,1,25.77,3,0,66.67,33.33,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0
969,30:36:00,968,WALLACE,YOU GO FIRST.,YOU GO FIRST.,3,18.82,99,99,25.77,3,0,100,33.33,33.33,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,33.33,0,0,0,33.33,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,33.33,0,66.67,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0
971,30:38:00,970,TRUMP,TRUMP: I WILL TELL YOU VERY,  I WILL TELL YOU VERY,5,1,99,43.37,25.77,5,0,100,80,40,40,20,0,20,0,0,0,0,0,20,20,0,0,40,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,30:41:00,972,TRUMP,"SIMPLY, WE WON THE ELECTION.","SIMPLY, WE WON THE ELECTION.",5,52.71,99,1,99,5,20,80,60,20,20,0,20,0,0,0,0,20,0,0,20,0,0,20,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20,0,0,0,0,0,0,0,0,0
975,30:43:00,974,TRUMP,"WE HAVE THE SENATE, WE HAVE THE","WE HAVE THE SENATE, WE HAVE THE",7,29.3,99,1,25.77,7,0,100,85.71,28.57,28.57,0,28.57,0,0,0,0,28.57,0,28.57,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,28.57,0,14.29,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0
977,30:46:00,976,TRUMP,"WHITE HOUSE, AND WE HAVE A","WHITE HOUSE, AND WE HAVE A",6,18.82,99,1,25.77,6,0,100,66.67,16.67,16.67,0,16.67,0,0,0,0,16.67,0,16.67,0,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,16.67,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0
979,30:47:00,978,TRUMP,PHENOMENAL NOMINEE RESPECTED BY,PHENOMENAL NOMINEE RESPECTED BY,4,99,50,1,99,4,75,50,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,30:51:00,980,TRUMP,"ALL TOP ACADEMIC, GOOD IN EVERY","ALL TOP ACADEMIC, GOOD IN EVERY",6,99,50,98.01,99,6,16.67,100,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,33.33,16.67,0,0,33.33,16.67,16.67,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,33.33,0,16.67,16.67,16.67,0,0,0,0,33.33,0,33.33,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0
983,30:55:00,982,TRUMP,WAY IN FACT AS SOME OF HER,WAY IN FACT AS SOME OF HER,7,99,92.33,13.15,25.77,7,0,100,57.14,14.29,14.29,0,0,0,14.29,0,0,0,42.86,0,0,14.29,0,0,14.29,14.29,0,0,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,28.57,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,30:56:00,984,TRUMP,BIGGEST ENDORSERS ARE VERY,BIGGEST ENDORSERS ARE VERY,4,1.92,50,74.76,25.77,4,50,75,50,0,0,0,0,0,0,0,0,0,0,25,25,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,25,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,30:59:00,986,TRUMP,LIBERAL PEOPLE FROM NOTRE DAME,LIBERAL PEOPLE FROM NOTRE DAME,5,99,99,1,25.77,5,20,60,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,31:00:00,988,TRUMP,"AND OTHER PLACES, SO I THINK","AND OTHER PLACES, SO I THINK",6,1,1,99,25.77,6,0,100,66.67,33.33,16.67,16.67,0,0,0,0,16.67,0,0,0,16.67,33.33,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0
991,31:02:00,990,TRUMP,SHE'S GOING TO BE FANTASTIC.,SHE'S GOING TO BE FANTASTIC.,5,8.69,97.69,1,99,5,20,100,60,20,20,0,0,0,20,0,0,0,20,40,0,0,0,60,20,0,0,0,0,20,20,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,0,20,0,0
993,31:04:00,992,TRUMP,"WE HAVE PLENTY OF TIME, EVEN IF","WE HAVE PLENTY OF TIME, EVEN IF",7,5.89,92.33,13.15,25.77,7,0,100,71.43,14.29,14.29,0,14.29,0,0,0,0,0,14.29,14.29,14.29,14.29,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,14.29,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0
995,31:07:00,994,TRUMP,WE DID IT AFTER THE ELECTION,WE DID IT AFTER THE ELECTION,6,62.04,99,23.51,25.77,6,16.67,83.33,83.33,33.33,16.67,0,16.67,0,0,0,16.67,16.67,16.67,16.67,0,0,0,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
997,31:08:00,996,TRUMP,ITSELF.,ITSELF.,1,1,50,1,25.77,1,0,100,100,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0
999,31:09:00,998,TRUMP,I HAVE TIME AFTER.,I HAVE TIME AFTER.,4,38.6,1,99,25.77,4,0,100,75,25,25,25,0,0,0,0,0,0,25,25,0,0,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0
1001,31:11:00,1000,TRUMP,SO I THINK SHE WILL BE,SO I THINK SHE WILL BE,6,1,50,23.51,25.77,6,0,100,83.33,33.33,33.33,16.67,0,0,16.67,0,0,0,0,33.33,16.67,16.67,0,50,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,31:12:00,1002,TRUMP,OUTSTANDING AND SHE IS GOING TO,OUTSTANDING AND SHE IS GOING TO,6,18.82,95.2,1,25.77,6,16.67,100,66.67,16.67,16.67,0,0,0,16.67,0,0,0,16.67,16.67,0,16.67,0,33.33,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005,31:15:00,1004,TRUMP,BE AS GOOD AS ANYBODY THAT HAS,BE AS GOOD AS ANYBODY THAT HAS,7,1,92.33,1,99,7,14.29,100,85.71,28.57,0,0,0,0,0,0,28.57,0,28.57,28.57,0,28.57,0,28.57,28.57,28.57,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,31:16:00,1006,TRUMP,SERVED ON THAT COURT.,SERVED ON THAT COURT.,4,93.26,50,74.76,25.77,4,0,50,50,25,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0
1009,31:17:00,1008,TRUMP,I REALLY FEEL THAT.,I REALLY FEEL THAT.,4,1,1,99,25.77,4,0,100,75,50,25,25,0,0,0,0,25,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,0,0,0,0,25,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0
1011,31:19:00,1010,TRUMP,WE HAVE A PROFESSOR AT NOTRE,WE HAVE A PROFESSOR AT NOTRE,6,93.26,99,23.51,25.77,6,16.67,83.33,66.67,16.67,16.67,0,16.67,0,0,0,0,16.67,16.67,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,0,16.67,0,0,0,16.67,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,31:21:00,1012,TRUMP,"DAME, HIGHLY RESPECTED BY ALL,","DAME, HIGHLY RESPECTED BY ALL,",5,99,97.69,1,99,5,20,80,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,0,20,0,0,20,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0
1015,31:23:00,1014,TRUMP,THAT IS AS SHE IS THE SINGLE,THAT IS AS SHE IS THE SINGLE,7,5.89,92.33,1,25.77,7,0,100,85.71,28.57,14.29,0,0,0,14.29,0,14.29,14.29,14.29,28.57,0,14.29,0,28.57,28.57,14.29,0,14.29,14.29,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,31:24:00,1016,TRUMP,GREATEST STUDENT HE'S EVER HAD.,GREATEST STUDENT HE'S EVER HAD.,5,1,97.69,1,99,5,40,100,60,20,20,0,0,0,20,0,0,0,0,40,20,0,0,40,20,20,0,0,0,20,20,0,0,0,0,20,0,0,0,20,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,20,20,0,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,0,20,0,0
1019,31:27:00,1018,TRUMP,HE'S BEEN A PROFESSOR FOR A LONG,HE'S BEEN A PROFESSOR FOR A LONG,7,93.26,92.33,1,25.77,7,14.29,100,71.43,14.29,14.29,0,0,0,14.29,0,0,28.57,14.29,28.57,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,14.29,14.29,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0
1021,31:27:00,1020,TRUMP,TIME.,TIME.,1,93.26,50,99,25.77,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0
1023,31:30:00,1022,TRUMP,WE WON THE ELECTION AND,WE WON THE ELECTION AND,5,52.71,99,1,99,5,20,80,60,20,20,0,20,0,0,0,0,20,0,0,0,20,0,20,0,0,0,0,0,20,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,31:31:00,1024,TRUMP,THEREFORE HAVE THE RIGHT TO,THEREFORE HAVE THE RIGHT TO,5,93.26,50,43.37,25.77,5,20,100,80,0,0,0,0,0,0,0,0,20,20,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,31:33:00,1026,TRUMP,CHOOSE HER INTO VERY FEW PEOPLE,CHOOSE HER INTO VERY FEW PEOPLE,6,62.04,99,23.51,25.77,6,0,100,50,16.67,16.67,0,0,0,16.67,0,0,0,16.67,0,16.67,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,33.33,0,0,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,31:34:00,1028,TRUMP,WOULD SAY OTHERWISE.,WOULD SAY OTHERWISE.,3,1,50,1,25.77,3,33.33,100,66.67,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,66.67,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,66.67,0,0,33.33,0,0,33.33,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0
1031,31:36:00,1030,TRUMP,"BY THE WAY, THE DEMOCRATS","BY THE WAY, THE DEMOCRATS",5,99,50,43.37,25.77,5,20,80,60,0,0,0,0,0,0,0,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0
1033,31:38:00,1032,TRUMP,WOULDN'T THINK ABOUT NOT DOING,WOULDN'T THINK ABOUT NOT DOING,5,1,1,43.37,25.77,5,20,100,80,0,0,0,0,0,0,0,0,0,20,40,20,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0
1035,31:38:00,1034,TRUMP,IT.,IT.,1,1,50,1,25.77,1,0,100,100,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0
1037,31:39:00,1036,TRUMP,THE ONLY DIFFERENCE IS TO TRY TO,THE ONLY DIFFERENCE IS TO TRY TO,7,99,7.67,13.15,25.77,7,14.29,100,71.43,0,0,0,0,0,0,0,0,14.29,28.57,14.29,14.29,0,0,28.57,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,31:42:00,1038,TRUMP,DO IT FASTER.,DO IT FASTER.,3,1,50,98.01,25.77,3,0,100,66.67,33.33,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,33.33,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0
1041,31:42:00,1040,TRUMP,THERE IS NO WAY THEY WOULD GIVE,THERE IS NO WAY THEY WOULD GIVE,7,1,92.33,1,25.77,7,0,100,71.43,14.29,14.29,0,0,0,0,14.29,0,0,0,28.57,14.29,0,14.29,42.86,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
